Serial #,userID,itemID,prediction
1069,107,105886,4.967054844
1070,108,110210,4.98818922
1071,108,116846,4.967722416
1072,108,107709,4.99758625
1073,108,81086,4.997006893
1074,108,75173,4.974127293
1075,108,15486,4.974568844
1076,108,120347,4.977666378
1077,108,69964,4.969709396
1078,108,66972,4.988588333
1079,108,55655,4.992388248
1080,109,7923,4.963951588
1081,109,114597,4.977373123
1082,109,52671,4.978090286
1083,109,75173,4.981732845
1084,109,66972,4.961050987
1085,109,58908,4.974060535
1086,109,114440,4.958287239
1087,109,101338,4.969766617
1088,109,99989,4.981426239
1089,109,55655,4.967917919
1090,110,91987,4.967710495
1091,110,63514,4.97519207
1092,110,114597,4.967587471
1093,110,63017,4.999701977
1094,110,55802,4.975259781
1095,110,15486,4.961227417
1096,110,34880,4.976293564
1097,110,60928,4.960296154
1098,110,99989,4.975520134
1099,110,48543,4.963838577
1100,111,110210,4.973103046
1101,111,83676,4.966228485
1102,111,33512,4.994335651
1103,111,39479,4.970117569
1104,111,72327,4.966247559
1105,111,110476,4.979356289
1106,111,135206,4.97130537
1107,111,26072,4.979140282
1108,111,55655,4.968407154
1109,111,105886,4.967449665
1110,112,98459,4.996332645
1111,112,14933,4.996958256
1112,112,103137,4.973060608
1113,112,75173,4.98162365
1114,112,17032,4.964152336
1115,112,120347,4.964081764
1116,112,66972,4.983354568
1117,112,100098,4.966542244
1118,112,99989,4.992405891
1119,112,105886,4.985649109
1120,113,7923,4.972404003
1121,113,100981,4.960866451
1122,113,126757,4.970395565
1123,113,41748,4.99772644
1124,113,131131,4.984163761
1125,113,135206,4.958477974
1126,113,15486,4.978188992
1127,113,50150,4.957624912
1128,113,99989,4.96182251
1129,113,55655,4.973137856
1130,114,7923,4.969364643
1131,114,33558,4.971287251
1132,114,8505,4.965716362
1133,114,100981,4.984362602
1134,114,75173,4.967128754
1135,114,15486,4.968706608
1136,114,34880,4.963728905
1137,114,125219,4.969418049
1138,114,99989,4.990255356
1139,114,55655,4.980579376
1140,115,122021,4.955610275
1141,115,7923,4.961255074
1142,115,8505,4.972167492
1143,115,35250,4.97440815
1144,115,120347,4.972277164
1145,115,26072,4.976734161
1146,115,114440,4.97185421
1147,115,9046,4.958134651
1148,115,99989,4.997181416
1149,115,55655,4.980330467
1150,116,95525,4.961936951
1151,116,7923,4.974112034
1152,116,74342,4.988050938
1153,116,52671,4.988579273
1154,116,17032,4.960920334
1155,116,60928,4.965891361
1156,116,66972,4.976318359
1157,116,101338,4.972369194
1158,116,99989,4.978254318
1159,116,55655,4.97789526
1160,117,95064,4.998806953
1161,117,89635,4.996801376
1162,117,52671,4.953998566
1163,117,75173,4.987242222
1164,117,35248,4.955500603
1165,117,101338,4.960978031
1166,117,99989,4.976022243
1167,117,48543,4.953449249
1168,117,55655,4.960092068
1169,117,105886,4.954210281
1170,118,91657,4.995871067
1171,118,69336,4.979314327
1172,118,52671,4.978353977
1173,118,75173,4.995438099
1174,118,40287,4.97734642
1175,118,15486,4.99023819
1176,118,26072,4.976254463
1177,118,100098,4.97890377
1178,118,101338,4.982195377
1179,118,55655,4.978862286
1180,119,100981,4.970777035
1181,119,86615,4.958386421
1182,119,10103,4.967806816
1183,119,40287,4.966291428
1184,119,120347,4.968533039
1185,119,27317,4.969789505
1186,119,60928,4.982851982
1187,119,58908,4.970369816
1188,119,99989,4.99571085
1189,119,55655,4.978657246
1190,120,95525,4.974383354
1191,120,130344,4.98874855
1192,120,33558,4.972886086
1193,120,100981,4.979884148
1194,120,13873,4.997049332
1195,120,75173,4.974128246
1196,120,10103,4.963059902
1197,120,15486,4.979887486
1198,120,99989,4.990550518
1199,120,55655,4.963593006
1200,121,7923,4.957392693
1201,121,100981,4.968362808
1202,121,75173,4.956243515
1203,121,10103,4.968882084
1204,121,35250,4.963083744
1205,121,58908,4.959337234
1206,121,114440,4.984537125
1207,121,62338,4.962677479
1208,121,99989,4.988665104
1209,121,55655,4.985946655
1210,122,70128,4.967236042
1211,122,7923,4.971060276
1212,122,33558,4.9757967
1213,122,100981,4.969087601
1214,122,52671,4.977437973
1215,122,15486,4.978108883
1216,122,27317,4.973661423
1217,122,58908,4.980199814
1218,122,99989,4.993763447
1219,122,55655,4.982577324
1220,123,87233,4.997377872
1221,123,75173,4.987936497
1222,123,43455,4.968360901
1223,123,15486,4.980751514
1224,123,26072,4.959434986
1225,123,101338,4.969620705
1226,123,29150,4.956751347
1227,123,99989,4.984805107
1228,123,55655,4.995895386
1229,123,105886,4.978770733
1230,124,130344,4.962971687
1231,124,57231,4.964440346
1232,124,75173,4.96855545
1233,124,40287,4.956673622
1234,124,26072,4.991374493
1235,124,27317,4.970424652
1236,124,114440,4.962586403
1237,124,101338,4.963587761
1238,124,99989,4.988116264
1239,124,105886,4.969316483
1240,125,120077,4.972020626
1241,125,120008,4.997368336
1242,125,114597,4.982424259
1243,125,80756,4.996355057
1244,125,52671,4.990978718
1245,125,75173,4.980490685
1246,125,58908,4.962005138
1247,125,125219,4.968146324
1248,125,99989,4.981040955
1249,125,55655,4.973885536
1250,126,7923,4.967849731
1251,126,100981,4.963531017
1252,126,122811,4.997143269
1253,126,110476,4.971173286
1254,126,103799,4.989224911
1255,126,120347,4.973031044
1256,126,25182,4.962679863
1257,126,66972,4.976080894
1258,126,99989,4.984388828
1259,126,105886,4.969603062
1260,127,32496,4.961747169
1261,127,130344,4.967218399
1262,127,114597,4.955004215
1263,127,100981,4.953800201
1264,127,52671,4.993620872
1265,127,110476,4.969971657
1266,127,120347,4.955162048
1267,127,26072,4.978018761
1268,127,99989,4.992060184
1269,127,55655,4.973166466
1270,128,120077,4.953989506
1271,128,8505,4.970901489
1272,128,35645,4.995881081
1273,128,75173,4.989593983
1274,128,81596,4.946834564
1275,128,34880,4.968499184
1276,128,35248,4.956655025
1277,128,122999,4.954076767
1278,128,99989,4.991566658
1279,128,55655,4.979756355
1280,129,128621,4.973806858
1281,129,108424,4.957457066
1282,129,74752,4.955015182
1283,129,75173,4.983421326
1284,129,17032,4.975110531
1285,129,120347,4.962362766
1286,129,25365,4.96652317
1287,129,22340,4.973297596
1288,129,58908,4.967453957
1289,129,99989,4.995543003
1290,130,95525,4.956830025
1291,130,63514,4.960893154
1292,130,70442,4.963886261
1293,130,120971,4.987839699
1294,130,17032,4.959212303
1295,130,117003,4.95304966
1296,130,35248,4.95471096
1297,130,66972,4.960829735
1298,130,26036,4.962116718
1299,130,99989,4.982039452
1300,131,63514,4.969812393
1301,131,31244,4.981519222
1302,131,114597,4.962512016
1303,131,17848,4.999118328
1304,131,4453,4.968756676
1305,131,81596,4.963001251
1306,131,135206,4.955907345
1307,131,15486,4.976660252
1308,131,54715,4.951476097
1309,131,55655,4.981927872
1310,132,86668,4.951873302
1311,132,100981,4.976663113
1312,132,99741,4.976797581
1313,132,910,4.993808746
1314,132,110476,4.981709957
1315,132,120347,4.959396839
1316,132,35248,4.97432518
1317,132,66972,4.983810425
1318,132,104399,4.974727631
1319,132,105886,4.95684433
1320,133,128621,4.968330383
1321,133,130344,4.977683067
1322,133,41672,4.963802338
1323,133,100981,4.957672119
1324,133,63017,4.962483406
1325,133,75173,4.989444733
1326,133,15486,4.965185642
1327,133,18343,4.9573102
1328,133,99989,4.990567684
1329,133,55655,4.978997707
1330,134,130344,4.967463017
1331,134,54042,4.97335577
1332,134,92523,4.97264576
1333,134,52671,4.971284389
1334,134,116881,4.997913361
1335,134,135206,4.977459908
1336,134,120347,4.970374107
1337,134,73927,4.968169212
1338,134,15518,4.975595951
1339,134,99989,4.976016521
1340,135,130344,4.979581356
1341,135,7923,4.988557339
1342,135,52671,4.976573944
1343,135,63270,4.996691704
1344,135,19235,4.99696207
1345,135,75173,4.981529713
1346,135,110476,4.979032516
1347,135,30266,4.97262001
1348,135,120347,4.980157375
1349,135,131669,4.977734089
1350,136,7923,4.963554859
1351,136,124863,4.972230434
1352,136,33029,4.975580215
1353,136,4976,4.998064041
1354,136,75173,4.973986626
1355,136,17032,4.981148243
1356,136,110476,4.974284649
1357,136,99878,4.958469391
1358,136,99989,4.974685669
1359,136,55655,4.969325542
1360,137,7923,4.970674992
1361,137,100981,4.971765518
1362,137,52671,4.968591213
1363,137,37783,4.964719772
1364,137,110476,4.969804764
1365,137,120347,4.987215996
1366,137,93121,4.964482307
1367,137,66972,4.971703529
1368,137,58908,4.966706276
1369,137,55655,4.973473549
1370,138,64603,4.945469856
1371,138,7923,4.966174603
1372,138,108424,4.983177185
1373,138,52671,4.980922699
1374,138,47442,4.99832058
1375,138,9021,4.95375061
1376,138,135206,4.96460247
1377,138,15486,4.975509644
1378,138,66972,4.953837872
1379,138,105886,4.953790188
1380,139,7923,4.978216648
1381,139,108424,4.977694511
1382,139,114597,4.979398251
1383,139,63017,4.964535236
1384,139,75173,4.981361389
1385,139,40287,4.964807034
1386,139,120347,4.976350784
1387,139,101338,4.966395855
1388,139,99989,4.98734045
1389,139,55655,4.982734203
1390,140,7923,4.970380783
1391,140,37963,4.965069771
1392,140,39479,4.970533371
1393,140,75173,4.976418495
1394,140,21608,4.997622967
1395,140,17032,4.999897003
1396,140,110476,4.967377663
1397,140,40287,4.986707687
1398,140,15486,4.971863747
1399,140,55655,4.992670536
1400,141,7923,4.968914032
1401,141,133521,4.966247082
1402,141,100981,4.978884697
1403,141,52671,4.97037077
1404,141,45472,4.994956017
1405,141,54456,4.999073029
1406,141,110476,4.983140945
1407,141,96661,4.966108799
1408,141,51983,4.968343735
1409,141,55655,4.986687183
1410,142,7923,4.992836475
1411,142,76598,4.977219582
1412,142,100981,4.969908714
1413,142,52671,4.974878311
1414,142,75173,4.977643967
1415,142,130107,4.98662138
1416,142,74883,4.999710083
1417,142,120347,4.974018097
1418,142,97313,4.963568211
1419,142,55655,4.978447914
1420,143,130344,4.963907719
1421,143,41139,4.954353333
1422,143,52671,4.987018108
1423,143,71631,4.997505188
1424,143,72327,4.94660759
1425,143,34880,4.961463451
1426,143,27317,4.984367371
1427,143,99989,4.992650509
1428,143,55655,4.979334831
1429,143,105886,4.980763912
1430,144,108424,4.970194817
1431,144,63017,4.968783855
1432,144,52671,4.981354713
1433,144,75173,4.986521721
1434,144,67179,4.999474525
1435,144,60928,4.981234074
1436,144,101338,4.971412659
1437,144,99989,4.979462147
1438,144,101806,4.986862659
1439,144,55655,4.988171577
1440,145,130344,4.966730118
1441,145,92881,4.997245789
1442,145,52671,4.957494259
1443,145,81596,4.964590549
1444,145,26072,4.975725651
1445,145,11529,4.950488091
1446,145,35248,4.969996452
1447,145,97313,4.955357552
1448,145,80795,4.967575073
1449,145,99989,4.967990875
1450,146,95525,4.971151829
1451,146,32496,4.957376003
1452,146,130344,4.968783855
1453,146,52671,4.982057095
1454,146,17032,4.979758739
1455,146,117003,4.970336914
1456,146,27317,4.970808983
1457,146,62338,4.971325874
1458,146,99989,4.979747295
1459,146,66069,4.971432209
1460,147,130344,4.98420763
1461,147,7923,4.966384888
1462,147,52671,4.982764244
1463,147,75173,4.987579346
1464,147,125956,4.987557411
1465,147,24029,4.969646454
1466,147,15486,4.979705334
1467,147,113298,4.967394352
1468,147,13531,4.965750694
1469,147,99989,4.974804878
1470,148,114925,4.990953922
1471,148,31244,4.981742859
1472,148,92523,4.993238449
1473,148,100981,4.960394382
1474,148,39479,4.972268105
1475,148,106337,4.999435425
1476,148,111098,4.953523159
1477,148,58908,4.959310532
1478,148,123977,4.964107037
1479,148,99989,4.983211517
1480,149,17032,4.973663807
1481,149,35186,4.98813343
1482,149,47566,4.995352745
1483,149,124028,4.960121632
1484,149,27317,4.989608765
1485,149,60928,4.980866432
1486,149,67121,4.958893299
1487,149,58908,4.962659836
1488,149,80795,4.961174965
1489,149,99989,4.98336792
1490,150,37249,4.999362946
1491,150,135212,4.959320068
1492,150,135206,4.971359253
1493,150,50150,4.972367287
1494,150,78536,4.966833115
1495,150,51983,4.972274303
1496,150,35248,4.953840256
1497,150,101338,4.962133408
1498,150,99989,4.984789371
1499,150,105886,4.987717628
1500,151,130344,4.97069788
1501,151,76362,4.977633953
1502,151,114597,4.957843304
1503,151,75173,4.974262238
1504,151,17032,4.970001221
1505,151,15486,4.97295332
1506,151,27317,4.970422745
1507,151,66972,4.958852768
1508,151,99989,4.991779804
1509,151,55655,4.980773449
1510,152,24427,4.971844673
1511,152,76598,4.953034878
1512,152,52671,4.9855299
1513,152,75173,4.953416824
1514,152,13859,4.999644279
1515,152,50482,4.949837208
1516,152,62338,4.965551376
1517,152,99989,4.983551979
1518,152,55655,4.960924149
1519,152,105886,4.949960232
1520,153,108424,4.957655907
1521,153,63017,4.969676018
1522,153,52671,4.97647953
1523,153,75173,4.97419548
1524,153,125873,4.983611584
1525,153,110476,4.980520725
1526,153,117003,4.967503071
1527,153,26036,4.963906765
1528,153,99989,4.974722862
1529,153,55655,4.957034111
1530,154,114597,4.980407715
1531,154,52671,4.964689732
1532,154,75173,4.973902702
1533,154,90239,4.99960804
1534,154,72309,4.980768204
1535,154,69964,4.965793133
1536,154,113298,4.956869602
1537,154,80795,4.983662605
1538,154,99989,4.972623825
1539,154,105886,4.97423315
1540,155,81744,4.94486618
1541,155,19090,4.953474045
1542,155,75173,4.987977982
1543,155,56453,4.980623245
1544,155,15486,4.954940319
1545,155,26072,4.964244366
1546,155,17695,4.948441029
1547,155,56386,4.951282024
1548,155,99989,4.953857899
1549,155,55655,4.945039749
1550,156,76598,4.972444534
1551,156,100981,4.966995239
1552,156,52964,4.973288059
1553,156,15486,4.971542835
1554,156,124028,4.970761299
1555,156,56744,4.990473747
1556,156,5273,4.967012882
1557,156,99989,4.982244492
1558,156,55655,4.979417801
1559,156,105886,4.967463493
1560,157,95525,4.975826263
1561,157,39479,4.973880768
1562,157,52671,4.9930439
1563,157,75173,4.96727562
1564,157,9021,4.973742485
1565,157,81943,4.998999596
1566,157,135206,4.9865098
1567,157,104318,4.97380209
1568,157,101338,4.984347343
1569,157,99989,4.991503239
1570,158,120077,4.976615429
1571,158,130344,4.977070332
1572,158,31244,4.979660511
1573,158,75173,4.961675167
1574,158,128037,4.988448143
1575,158,26191,4.97524929
1576,158,15486,4.983345509
1577,158,60928,4.977998257
1578,158,55655,4.97842598
1579,158,105886,4.974628925
1580,159,70128,4.97552824
1581,159,8505,4.965642929
1582,159,63017,4.961474419
1583,159,52671,4.974001884
1584,159,75173,4.982759476
1585,159,66410,4.955683708
1586,159,58908,4.985181808
1587,159,99989,4.98376894
1588,159,55655,4.977937222
1589,159,61955,4.959525108
1590,160,130344,4.983006001
1591,160,71586,4.964366436
1592,160,114597,4.966503143
1593,160,52671,4.97031641
1594,160,75173,4.959755898
1595,160,120762,4.99811697
1596,160,110476,4.977497101
1597,160,35248,4.970345497
1598,160,58908,4.961097717
1599,160,99989,4.981385708
1600,161,130344,4.958246708
1601,161,33558,4.965074062
1602,161,52671,4.959842682
1603,161,90409,4.959311962
1604,161,15486,4.989715576
1605,161,22340,4.963953018
1606,161,66972,4.971479416
1607,161,99989,4.988502979
1608,161,55655,4.967702866
1609,161,61955,4.979365349
1610,162,114597,4.968865395
1611,162,75173,4.966741562
1612,162,68059,4.999558449
1613,162,48731,4.973162651
1614,162,110476,4.964891434
1615,162,69964,4.964599133
1616,162,60928,4.973824978
1617,162,66972,4.981338501
1618,162,99989,4.978541851
1619,162,105886,4.973694801
1620,163,130344,4.972765923
1621,163,76598,4.977678299
1622,163,52671,4.983524799
1623,163,17032,4.974635124
1624,163,110166,4.991375446
1625,163,72327,4.970941067
1626,163,117729,4.96913147
1627,163,99878,4.978322506
1628,163,58908,4.963388443
1629,163,99989,4.990953445
1630,164,130344,4.957762718
1631,164,7923,4.975497246
1632,164,52671,4.961810589
1633,164,75173,4.970504761
1634,164,15486,4.984371185
1635,164,58908,4.969650269
1636,164,101338,4.976396084
1637,164,99989,4.990432262
1638,164,55655,4.968433857
1639,164,105886,4.969640732
1640,165,7923,4.9617033
1641,165,114597,4.970056057
1642,165,92523,4.977563858
1643,165,63017,4.974612713
1644,165,75173,4.969487667
1645,165,9021,4.959955692
1646,165,15486,4.978687286
1647,165,26072,4.959726334
1648,165,101338,4.961981297
1649,165,99989,4.977450848
1650,166,95525,4.963129997
1651,166,108424,4.955975056
1652,166,116881,4.975005627
1653,166,110476,4.965961933
1654,166,35250,4.951110363
1655,166,15486,4.981869221
1656,166,93121,4.962228775
1657,166,99989,4.976438522
1658,166,55655,4.970108986
1659,166,105886,4.977100849
1660,167,33558,4.959009647
1661,167,52671,4.976840496
1662,167,75173,4.954560757
1663,167,4755,4.995456219
1664,167,15486,4.973303318
1665,167,67121,4.95851326
1666,167,58908,4.971488953
1667,167,125219,4.962946415
1668,167,99989,4.994758606
1669,167,55655,4.986861229
1670,168,100981,4.976634026
1671,168,52671,4.988878727
1672,168,75173,4.988786697
1673,168,110476,4.999517441
1674,168,56744,4.963795185
1675,168,34880,4.987302303
1676,168,25365,4.962125301
1677,168,96661,4.960803032
1678,168,99989,4.961647987
1679,168,55655,4.961370945
1680,169,95525,4.971113682
1681,169,130344,4.964001179
1682,169,75173,4.957363129
1683,169,95734,4.999700546
1684,169,35250,4.955078125
1685,169,120347,4.950050831
1686,169,26072,4.96974659
1687,169,125219,4.957270145
1688,169,99989,4.958122253
1689,169,61955,4.949656487
1690,170,100981,4.985713482
1691,170,52671,4.964402199
1692,170,110476,4.977570057
1693,170,605,4.990505219
1694,170,40287,4.980183601
1695,170,120347,4.967831612
1696,170,60928,4.960027218
1697,170,100098,4.964102745
1698,170,101338,4.988955021
1699,170,99989,4.984975815
1700,171,102759,4.966889381
1701,171,75173,4.969584465
1702,171,110476,4.987150192
1703,171,96579,4.995434761
1704,171,66123,4.996672153
1705,171,15486,4.977934837
1706,171,120347,4.969632149
1707,171,26072,4.973844051
1708,171,22340,4.971180916
1709,171,5273,4.975554466
1710,172,130344,4.980330944
1711,172,52671,4.969898224
1712,172,110476,4.97687006
1713,172,9488,4.986180305
1714,172,60970,4.97252655
1715,172,27317,4.976907253
1716,172,60928,4.978741169
1717,172,54715,4.978639603
1718,172,101338,4.98154068
1719,172,55655,4.987838745
1720,173,8505,4.952744007
1721,173,47587,4.968413353
1722,173,52671,4.970937729
1723,173,75173,4.978018761
1724,173,17032,4.952142239
1725,173,24422,4.989235401
1726,173,15486,4.982811928
1727,173,66972,4.989123344
1728,173,58908,4.952536583
1729,173,55655,4.9863801
1730,174,95525,4.97857523
1731,174,7923,4.971280098
1732,174,33558,4.984554291
1733,174,114597,4.980679989
1734,174,92523,4.971410275
1735,174,100981,4.973922253
1736,174,75173,4.969256401
1737,174,41585,4.97667408
1738,174,15486,4.979371071
1739,174,34880,4.969037056
1740,175,75173,4.95794487
1741,175,110476,4.976406574
1742,175,122890,4.988808155
1743,175,74683,4.99610281
1744,175,103799,4.980769634
1745,175,15486,4.958227158
1746,175,17695,4.960636139
1747,175,51983,4.958992958
1748,175,66972,4.966625214
1749,175,99989,4.965968609
1750,176,10773,4.942949295
1751,176,76598,4.968224525
1752,176,100981,4.949005127
1753,176,42777,4.999602318
1754,176,102503,4.988178253
1755,176,18137,4.945892334
1756,176,66972,4.97606945
1757,176,58908,4.961776257
1758,176,114440,4.958233356
1759,176,55655,4.970802784
1760,177,95525,4.947225571
1761,177,76598,4.954053402
1762,177,70117,4.951717854
1763,177,9033,4.955183029
1764,177,120347,4.967229843
1765,177,69964,4.944350243
1766,177,27317,4.984383583
1767,177,58908,4.958236694
1768,177,99989,4.967423916
1769,177,76449,4.962051868
1770,178,92523,4.977879047
1771,178,100981,4.964955807
1772,178,52671,4.959303379
1773,178,119906,4.999456882
1774,178,103799,4.953380585
1775,178,135206,4.970451832
1776,178,114440,4.953658104
1777,178,100098,4.981068134
1778,178,99989,4.955843449
1779,178,55655,4.982589722
1780,179,7923,4.977051735
1781,179,8505,4.968646049
1782,179,100981,4.979478359
1783,179,75173,4.977101326
1784,179,15486,4.967250824
1785,179,60928,4.971312523
1786,179,101338,4.974639893
1787,179,99989,4.993308544
1788,179,55655,4.982496738
1789,179,105886,4.973653793
1790,180,63514,4.96964407
1791,180,76598,4.960225105
1792,180,108424,4.95145607
1793,180,100981,4.986551285
1794,180,119252,4.976286411
1795,180,43337,4.969676971
1796,180,116336,4.978578568
1797,180,15486,4.963450909
1798,180,51983,4.946861267
1799,180,99989,4.97600174
1800,181,130344,4.987903595
1801,181,7923,4.966801643
1802,181,75173,4.963146687
1803,181,110476,4.981574059
1804,181,120347,4.979869366
1805,181,26072,4.975169182
1806,181,27317,4.975224495
1807,181,101338,4.98950386
1808,181,99989,4.985700607
1809,181,55655,4.970933914
1810,182,7923,4.954171658
1811,182,75173,4.984634876
1812,182,110476,4.981897354
1813,182,100302,4.99542141
1814,182,15486,4.979647636
1815,182,26072,4.965217113
1816,182,106545,4.96755743
1817,182,99989,4.986456394
1818,182,55655,4.959296227
1819,182,105886,4.958438396
1820,183,7923,4.953640461
1821,183,52671,4.979813576
1822,183,75173,4.956383705
1823,183,110476,4.969182968
1824,183,15486,4.97238493
1825,183,96661,4.979786396
1826,183,54715,4.948864937
1827,183,58908,4.959669113
1828,183,122999,4.961890697
1829,183,99989,4.992952824
1830,184,95525,4.978792191
1831,184,70128,4.962851524
1832,184,130344,4.978899479
1833,184,7923,4.975701332
1834,184,52671,4.964506626
1835,184,75173,4.967950821
1836,184,117003,4.968871593
1837,184,99989,4.966731071
1838,184,55655,4.964551449
1839,184,105886,4.968206406
1840,185,130344,4.987456799
1841,185,63017,4.967534065
1842,185,110476,4.976721764
1843,185,60970,4.960743427
1844,185,58897,4.991789818
1845,185,15486,4.975135803
1846,185,120347,4.961332798
1847,185,66972,4.960306168
1848,185,101338,4.986368656
1849,185,101806,4.978980541
1850,186,130344,4.967589855
1851,186,114597,4.965499401
1852,186,17032,4.963435173
1853,186,110476,4.975686073
1854,186,88669,4.988340378
1855,186,117003,4.966010571
1856,186,34880,4.968835831
1857,186,26072,4.978433132
1858,186,35248,4.983038902
1859,186,99989,4.964371204
1860,187,8505,4.970306873
1861,187,52671,4.953978539
1862,187,75173,4.981256485
1863,187,24649,4.999567986
1864,187,34880,4.988087177
1865,187,27317,4.95085144
1866,187,60928,4.951581955
1867,187,58908,4.965339184
1868,187,102738,4.951063156
1869,187,99989,4.962421417
1870,188,52671,4.9786129
1871,188,75173,4.995485783
1872,188,88777,4.993983269
1873,188,61532,4.999731064
1874,188,60928,4.977944851
1875,188,35248,4.963151455
1876,188,80795,4.960036278
1877,188,99989,4.989174843
1878,188,55655,4.981647491
1879,188,105886,4.969799995
1880,189,130344,4.970854282
1881,189,8505,4.960577488
1882,189,114597,4.966123104
1883,189,100981,4.978147507
1884,189,75173,4.979342937
1885,189,60928,4.960991859
1886,189,118330,4.958084583
1887,189,99989,4.966915131
1888,189,66069,4.960103512
1889,189,55655,4.971105099
1890,190,32496,4.983854771
1891,190,130344,4.974678993
1892,190,63017,4.970592022
1893,190,37783,4.966704845
1894,190,40287,4.954349041
1895,190,49103,4.997404575
1896,190,114440,4.969564438
1897,190,125219,4.98208189
1898,190,99989,4.984086037
1899,190,105886,4.979292393
1900,191,130344,4.951993942
1901,191,100981,4.981590748
1902,191,39479,4.963922024
1903,191,17032,4.970116138
1904,191,60970,4.955380917
1905,191,61261,4.999752998
1906,191,131669,4.963456631
1907,191,58908,4.993981361
1908,191,62338,4.960772991
1909,191,55655,4.962528229
1910,192,112564,4.976764679
1911,192,9253,4.997835636
1912,192,35250,4.980931759
1913,192,120347,4.982968807
1914,192,27317,4.967614174
1915,192,66972,4.976918221
1916,192,58908,4.987983227
1917,192,99989,4.983883381
1918,192,55655,4.974898815
1919,192,105886,4.991484642
1920,193,8505,4.957513332
1921,193,108424,4.952523232
1922,193,100981,4.954381943
1923,193,36044,4.963017464
1924,193,34880,4.960139751
1925,193,60928,4.973811626
1926,193,58908,4.967787743
1927,193,101338,4.966492653
1928,193,99989,4.994626999
1929,193,55655,4.990271568
1930,194,33558,4.952497959
1931,194,100981,4.963785648
1932,194,63017,4.963122368
1933,194,52671,4.957915306
1934,194,110476,4.969168186
1935,194,126260,4.996763706
1936,194,15486,4.965092659
1937,194,58908,4.968319893
1938,194,99989,4.977967739
1939,194,55655,4.995470524
1940,195,92523,4.968069077
1941,195,52671,4.995569706
1942,195,17032,4.975930214
1943,195,110476,4.987494469
1944,195,18137,4.997550488
1945,195,15486,4.984969616
1946,195,73927,4.96899128
1947,195,60928,4.982668877
1948,195,99989,4.987206459
1949,195,55655,4.966770172
1950,196,7923,4.992027283
1951,196,108424,4.968945026
1952,196,86668,4.970798016
1953,196,52671,4.980182648
1954,196,75173,4.980117321
1955,196,15486,4.992968559
1956,196,78536,4.975389957
1957,196,58908,4.975544453
1958,196,99989,4.967884064
1959,196,55655,4.976895332
1960,197,130344,4.977122307
1961,197,7923,4.975526333
1962,197,8505,4.963855743
1963,197,52671,4.9815588
1964,197,11396,4.966545582
1965,197,75173,4.972311974
1966,197,15486,4.98165369
1967,197,120347,4.971842289
1968,197,99989,4.99040556
1969,197,55655,4.988857746
1970,198,130344,4.9698596
1971,198,75173,4.973515034
1972,198,36044,4.99968338
1973,198,35250,4.999008179
1974,198,26072,4.968976974
1975,198,41496,4.95955801
1976,198,58908,4.973985195
1977,198,100098,4.960954189
1978,198,125219,4.962086201
1979,198,105886,4.969402313
1980,199,100981,4.96760273
1981,199,52671,4.960024834
1982,199,81596,4.9617486
1983,199,135206,4.969374657
1984,199,15486,4.965447426
1985,199,101338,4.964293957
1986,199,99989,4.990812778
1987,199,55655,4.955584526
1988,199,105886,4.962668419
1989,199,61955,4.968715191
1990,200,112052,4.971121311
1991,200,69564,4.975980282
1992,200,114597,4.98405695
1993,200,75173,4.98058939
1994,200,110476,4.992175579
1995,200,26648,4.98418045
1996,200,68971,4.980866432
1997,200,11529,4.988474846
1998,200,99989,4.987781525
1999,200,55655,4.991818428
2000,201,63017,4.954313278
2001,201,17032,4.954046726
2002,201,85979,4.961444378
2003,201,81596,4.956899166
2004,201,64125,4.989579678
2005,201,120347,4.982126236
2006,201,70988,4.976343155
2007,201,99989,4.986545086
2008,201,55655,4.978568077
2009,201,105886,4.959992409
2010,202,75173,4.966487885
2011,202,85168,4.977022171
2012,202,39724,4.972991943
2013,202,120347,4.977737427
2014,202,26072,4.951433182
2015,202,38925,4.950751781
2016,202,60928,4.979789734
2017,202,66972,4.953291893
2018,202,99989,4.966842175
2019,202,55655,4.984745502
2020,203,130344,4.97345829
2021,203,7923,4.963129044
2022,203,114597,4.9581604
2023,203,63017,4.955459118
2024,203,72327,4.964064598
2025,203,10538,4.972035408
2026,203,17695,4.967887878
2027,203,66972,4.957602501
2028,203,99989,4.977952957
2029,203,105886,4.948255062
2030,204,75173,4.984753609
2031,204,17032,4.969937325
2032,204,40287,4.958257198
2033,204,59497,4.968847275
2034,204,120347,4.969727039
2035,204,104644,4.973637104
2036,204,100098,4.985154629
2037,204,101338,4.961489201
2038,204,99989,4.996387482
2039,204,105886,4.957047939
2040,205,63514,4.975944996
2041,205,76598,4.958213329
2042,205,39479,4.963569164
2043,205,52671,4.970697403
2044,205,17559,4.967063904
2045,205,15486,4.986113548
2046,205,101338,4.967974663
2047,205,99989,4.981978416
2048,205,55655,4.986782551
2049,205,61955,4.968295097
2050,206,114597,4.975779057
2051,206,75173,4.994844913
2052,206,110476,4.976588726
2053,206,30266,4.994120121
2054,206,19639,4.972662926
2055,206,120347,4.97939682
2056,206,26072,4.984134674
2057,206,122285,4.987933636
2058,206,66972,4.981436729
2059,206,55655,4.992536545
2060,207,130344,4.968351364
2061,207,63017,4.985198498
2062,207,90500,4.974944115
2063,207,34880,4.96350193
2064,207,26072,4.966063499
2065,207,122285,4.97555685
2066,207,104318,4.967839241
2067,207,114440,4.96589756
